opponent,result,win,loss,margin,location,opponent rating
Lafayette,1,3,8,18,NEUTRAL,0.176727839072201
Lehigh,1,3,8,30,NEUTRAL,0.177320893553714
Drake,1,7,4,3,NEUTRAL,0.602831815650999
Valparaiso,1,2,9,14,NEUTRAL,0.266753419079942
CS Sacramento,1,2,8,14,NEUTRAL,0.227121914018624
E Washington,1,11,2,35,NEUTRAL,0.808164599700523
Idaho,1,4,7,66,NEUTRAL,0.394180212982759
Idaho,1,4,7,53,NEUTRAL,0.394180212982759
Idaho St,1,6,5,22,NEUTRAL,0.525146594665939
Idaho St,1,6,5,7,NEUTRAL,0.525146594665939
Portland St,1,4,7,53,NEUTRAL,0.367232669834881
Portland St,1,4,7,48,NEUTRAL,0.367232669834881
Southern Utah,1,1,10,23,NEUTRAL,0.181285999358189
Southern Utah,1,1,10,31,NEUTRAL,0.181285999358189
UC Davis,1,10,3,20,NEUTRAL,0.711707046543888
Weber St,1,10,3,31,NEUTRAL,0.627255895005738
Campbell,1,6,5,37,NEUTRAL,0.517190717531976
Charleston So,1,5,6,47,NEUTRAL,0.42562816380834
Gardner Webb,1,3,8,65,NEUTRAL,0.279193735728448
Kennesaw,1,11,2,4,NEUTRAL,0.791978495577832
Monmouth NJ,1,8,3,34,NEUTRAL,0.605495326811942
Chattanooga,1,6,5,40,NEUTRAL,0.438844527410578
Citadel,1,5,6,33,NEUTRAL,0.455949918039768
ETSU,1,8,4,56,NEUTRAL,0.495879016484734
Furman,1,6,4,41,NEUTRAL,0.507409928373746
Mercer,1,5,6,52,NEUTRAL,0.407803095858253
Samford,1,6,5,10,NEUTRAL,0.588695334466404
VMI,1,1,10,63,NEUTRAL,0.151563540134736
VMI,1,1,10,63,NEUTRAL,0.151563540134736
W Carolina,1,3,8,23,NEUTRAL,0.28812655420979
Wofford,1,9,4,3,NEUTRAL,0.606007942624551
North Alabama,1,7,3,5,NEUTRAL,0.600354393453291
North Dakota,1,6,5,42,NEUTRAL,0.470957080635438
Indiana St,1,7,4,24,NEUTRAL,0.574786036100597
Missouri St,1,4,7,41,NEUTRAL,0.410936180469771
Northern Iowa,1,7,6,24,NEUTRAL,0.611223250861479
S Illinois,1,2,9,35,NEUTRAL,0.337076440825477
South Dakota,1,4,7,3,NEUTRAL,0.431679503558933
W Illinois,1,5,6,20,NEUTRAL,0.505127040205107
Youngstown St,1,4,7,35,NEUTRAL,0.44596856330739
Abilene Chr,0,6,5,17,NEUTRAL,0.460589112304563
Houston Bap,0,1,10,42,NEUTRAL,0.108861119318174
Lamar,0,7,5,63,NEUTRAL,0.50855970283299
Nicholls St,0,9,4,3,NEUTRAL,0.635893218884667
Alabama A&M,0,6,5,37,NEUTRAL,0.473047484271901
Alabama St,0,4,7,6,NEUTRAL,0.21057394484809
Alcorn St,0,9,3,78,NEUTRAL,0.633677429775211
Maine,0,10,3,3,NEUTRAL,0.607773733936591
Villanova,0,5,6,2,NEUTRAL,0.424301871476551
Ark Pine Bluff,0,2,9,55,NEUTRAL,0.260169077043637
Grambling,0,6,5,55,NEUTRAL,0.460362050040126
Southern Univ,0,7,4,15,NEUTRAL,0.539680979948034
TX Southern,0,2,9,10,NEUTRAL,0.179890901978038
Bethune-Cookman,0,7,5,63,NEUTRAL,0.447690704515363
Delaware St,0,3,8,34,NEUTRAL,0.202004779444703
Florida A&M,0,6,5,34,NEUTRAL,0.47161316262358
NC A&T,0,9,2,5,NEUTRAL,0.670240412541986
NC Central,0,5,6,37,NEUTRAL,0.40341269534301
NC Central,0,5,6,40,NEUTRAL,0.40341269534301
Norfolk St,0,4,7,21,NEUTRAL,0.280745270685942
Bryant,0,6,5,10,NEUTRAL,0.362602033581474
Central Conn,0,6,5,55,NEUTRAL,0.515957048564166
Duquesne,0,9,4,45,NEUTRAL,0.586690450296788
Robert Morris,0,2,9,3,NEUTRAL,0.22171710447574
Robert Morris,0,2,9,4,NEUTRAL,0.22171710447574
St Francis PA,0,4,7,56,NEUTRAL,0.463083821826612
Wagner,0,4,7,17,NEUTRAL,0.280221206230854
Butler,0,4,7,14,NEUTRAL,0.383006256599315
Davidson,0,6,5,21,NEUTRAL,0.526589982279989
Davidson,0,6,5,21,NEUTRAL,0.526589982279989
Davidson,0,6,5,30,NEUTRAL,0.526589982279989
Drake,0,7,4,40,NEUTRAL,0.602831815650999
Jacksonville,0,2,8,49,NEUTRAL,0.276107804665702
Morehead St,0,3,8,29,NEUTRAL,0.243668854653898
San Diego,0,9,3,29,NEUTRAL,0.681627070464699
Stetson,0,8,2,41,NEUTRAL,0.658976502780785
Stetson,0,8,2,29,NEUTRAL,0.658976502780785
CS Sacramento,0,2,8,48,NEUTRAL,0.227121914018624
E Washington,0,11,2,45,NEUTRAL,0.808164599700523
Idaho,0,4,7,46,NEUTRAL,0.394180212982759
Idaho St,0,6,5,35,NEUTRAL,0.525146594665939
Northern Arizona,0,4,6,20,NEUTRAL,0.364429619870493
Portland St,0,4,7,49,NEUTRAL,0.367232669834881
UC Davis,0,10,3,6,NEUTRAL,0.711707046543888
Campbell,0,6,5,23,NEUTRAL,0.517190717531976
Campbell,0,6,5,42,NEUTRAL,0.517190717531976
Charleston So,0,5,6,52,NEUTRAL,0.42562816380834
Gardner Webb,0,3,8,35,NEUTRAL,0.279193735728448
Kennesaw,0,11,2,57,NEUTRAL,0.791978495577832
Presbyterian,0,2,8,31,NEUTRAL,0.246875792918206
Presbyterian,0,2,8,10,NEUTRAL,0.246875792918206
ETSU,0,8,4,21,NEUTRAL,0.495879016484734
Samford,0,6,5,57,NEUTRAL,0.588695334466404
VMI,0,1,10,9,NEUTRAL,0.151563540134736
W Carolina,0,3,8,7,NEUTRAL,0.28812655420979
Hampton,0,7,3,28,NEUTRAL,0.623715613117688
Hampton,0,7,3,33,NEUTRAL,0.623715613117688
Hampton,0,7,3,23,NEUTRAL,0.623715613117688
Hampton,0,7,3,41,NEUTRAL,0.623715613117688
Hampton,0,7,3,27,NEUTRAL,0.623715613117688
North Alabama,0,7,3,2,NEUTRAL,0.600354393453291
North Alabama,0,7,3,17,NEUTRAL,0.600354393453291
North Alabama,0,7,3,27,NEUTRAL,0.600354393453291
North Alabama,0,7,3,3,NEUTRAL,0.600354393453291
Illinois St,0,6,5,46,NEUTRAL,0.638118993589069
Illinois St,0,6,5,16,NEUTRAL,0.638118993589069
Indiana St,0,7,4,49,NEUTRAL,0.574786036100597
Missouri St,0,4,7,28,NEUTRAL,0.410936180469771
