rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
26,Auburn,0.8,0.663533010105492,25.25,1,SEC-West,0.314273580308123
27,Indiana,0.8,0.662999376881087,12.25,14,B1G-East,0.313294824647553
28,Appalachian St,0.75,0.659760584249949,48.6666666666667,7,Sun Belt,0.307354439991258
29,South Florida,1,0.659370234135633,11,0,AAC-East,0.306638484987097
30,South Carolina,0.5,0.655191215126659,28.5,19,SEC-East,0.298973597747338
31,Army,0.6,0.653801105996449,20,13.5,Independent,0.296423949205351
32,Michigan St,0.75,0.649005860234328,10.6666666666667,3,B1G-East,0.287628818541771
33,Virginia Tech,0.75,0.644493714391888,27.6666666666667,14,ACC-Coastal,0.27935293151612
34,Colorado,1,0.636721105123326,22.5,0,Pac-12-South,0.265096912635753
35,Texas Tech,0.6,0.631442472087662,38.3333333333333,14,Big-XII,0.255415184257332
36,Fresno St,0.75,0.629500614989816,37.3333333333333,7,MW-West,0.251853555116411
37,Mississippi,0.6,0.618561082133355,25.3333333333333,42,SEC-West,0.231788969229612
38,Missouri,0.75,0.616889520984922,22.3333333333333,14,SEC-East,0.228723099522074
39,Washington St,0.8,0.609244749649073,23,3,Pac-12-North,0.214701552770263
40,Maryland,0.75,0.608956130200273,21.6666666666667,21,B1G-East,0.214172185597864
41,Oregon,0.8,0.608156579714766,28.25,7,Pac-12-North,0.21270570163766
42,Houston,0.75,0.606558911163642,33.6666666666667,14,AAC-West,0.209775360978175
43,Boston College,0.8,0.605065032767067,24.75,17,ACC-Atlantic,0.207035385533696
44,Memphis,0.6,0.594023043821923,35.3333333333333,8.5,AAC-West,0.186782881245968
45,Troy,0.8,0.593810735789515,22.25,36,Sun Belt,0.186393479574525
46,Arizona St,0.6,0.591822747299953,24.3333333333333,7,Pac-12-South,0.182747239223891
47,Buffalo,0.8,0.59115491488974,20.25,29,MAC-East,0.181522344047688
48,Mississippi St,0.6,0.588091290274893,41.3333333333333,14,SEC-West,0.175903241306226
49,Hawaii,0.833333333333333,0.587802219955586,13,7,MW-West,0.175373047147687
50,Louisiana Tech,0.75,0.586833613294452,14.3333333333333,17,CUSA-West,0.173596491259912
51,Texas A&M,0.6,0.582174095226032,32.3333333333333,12,SEC-West,0.165050303605283
52,Virginia,0.6,0.580196652601766,22.3333333333333,9,ACC-Coastal,0.161423405826806
53,Ga Southern,0.75,0.579704494057632,19.6666666666667,31,Sun Belt,0.160520720351082
54,Iowa,0.75,0.578966551975822,20,11,B1G-West,0.159167234552429
55,Utah St,0.75,0.561069401992058,39.3333333333333,7,MW-Mountain,0.126341435831731
56,Minnesota,0.75,0.553259277729635,22.6666666666667,29,B1G-West,0.112016609414865
57,Vanderbilt,0.6,0.551433512121253,21,14,SEC-East,0.108667907832888
58,San Diego St,0.75,0.550168504743012,8,21,MW-West,0.106347712852729
59,Arkansas St,0.6,0.549687796286909,14.3333333333333,28.5,Sun Belt,0.105466028390729
60,Baylor,0.6,0.549242882169793,21.3333333333333,23,Big-XII,0.104649995628072
61,Marshall,0.75,0.545334866092518,8.66666666666667,17,CUSA-East,0.0974821644446736
62,TCU,0.6,0.545098556417968,27,13.5,Big-XII,0.0970487404769347
63,Florida Intl,0.6,0.544326173967958,31,12,CUSA-East,0.0956320863847843
64,USC,0.6,0.542583808938228,9.66666666666667,18.5,Pac-12-South,0.0924363527794521
65,UAB,0.75,0.535079245015869,26.6666666666667,23,CUSA-West,0.0786719654160956
66,California,0.75,0.516304410695767,10.6666666666667,18,Pac-12-North,0.0442363746693482
67,Wake Forest,0.6,0.510299646069837,23,18,ACC-Atlantic,0.0332228224958766
68,BYU,0.6,0.503830748503347,11.6666666666667,15.5,Independent,0.021357987616983
69,Coastal Car,0.6,0.500821465100984,20.6666666666667,29,Sun Belt,0.0158385539912932
70,W Michigan,0.6,0.499875213708356,29.3333333333333,29.5,MAC-West,0.0141030007030151
71,FL Atlantic,0.4,0.494596039211592,13.5,23.3333333333333,CUSA-East,0.00442027921189894
72,Liberty,0.5,0.492393498941599,25.5,32,Independent,0.000380521797516464
73,Utah,0.5,0.486278186423234,21,9,Pac-12-South,-0.0108357901869892
74,Purdue,0.4,0.480559401520116,15.5,2.66666666666667,B1G-West,-0.0213248167826167
75,Temple,0.4,0.47829645709842,17.5,6.33333333333333,AAC-East,-0.0254753635484609
76,Tulane,0.4,0.474628097371954,20.5,18.6666666666667,AAC-West,-0.0322036324657338
77,Florida St,0.6,0.474395327026764,10.6666666666667,22,ACC-Atlantic,-0.0326305648252761
78,Akron,0.666666666666667,0.469036873047517,19.5,13,MAC-East,-0.0424586957004744
79,Toledo,0.5,0.4655346219415,41,23.5,MAC-West,-0.0488822988638632
80,Iowa St,0.25,0.456212599055498,13,7.66666666666667,Big-XII,-0.0659801522716613
81,Ohio,0.5,0.456164556805879,11,9,MAC-East,-0.066068268281521
82,Navy,0.5,0.445869518234461,15.5,9.5,AAC-West,-0.0849507643486974
83,Illinois,0.5,0.444412744961576,13.5,22.5,B1G-West,-0.0876226839719867
84,Southern Miss,0.5,0.441030321758028,33,6,CUSA-West,-0.0938265065649734
85,E Michigan,0.4,0.435242592403939,17.5,4.33333333333333,MAC-West,-0.104441986621273
86,East Carolina,0.5,0.434166571249105,12,6,AAC-East,-0.106415555259267
87,Louisville,0.4,0.432264408456994,13.5,21.6666666666667,ACC-Atlantic,-0.109904379625552
88,Arizona,0.4,0.418963001362183,26,12,Pac-12-South,-0.134300963014966
89,Kansas St,0.4,0.41842830885205,13.5,18.3333333333333,Big-XII,-0.135281661539182
90,Georgia Tech,0.4,0.417551824096363,43.5,14.6666666666667,ACC-Coastal,-0.136889253387258
91,Northwestern,0.25,0.412071283612036,4,7.33333333333333,B1G-West,-0.146941307409382
92,Kansas,0.4,0.41142602409711,32.5,14,Big-XII,-0.148124800851631
93,Ball St,0.4,0.408087855902168,32,14.6666666666667,MAC-West,-0.154247453729113
94,Pittsburgh,0.4,0.3992217696526,15.5,26.3333333333333,ACC-Coastal,-0.170509057528262
95,Tennessee,0.4,0.398757459725114,40,26,SEC-East,-0.171360664882134
96,New Mexico,0.5,0.397434484861578,24.5,20,MW-Mountain,-0.173787180102661
97,UNLV,0.5,0.388344642051964,28.5,14.5,MW-West,-0.19045918378891
98,Nevada,0.6,0.386845249176788,19.3333333333333,25,MW-West,-0.193209273539336
99,Air Force,0.25,0.37301960224998,38,6.33333333333333,MW-Mountain,-0.218567383836446
100,Old Dominion,0.2,0.364006549155865,14,13.75,CUSA-East,-0.235098544763883
101,ULL,0.25,0.360907273265168,32,30,Sun Belt,-0.240783036806491
102,N Illinois,0.4,0.358680991991066,5.5,18.3333333333333,MAC-West,-0.244866338394114
103,Georgia St,0.4,0.358041227220592,18,30,Sun Belt,-0.246039753686132
104,Wyoming,0.4,0.350410036433006,12.5,23,MW-Mountain,-0.260036391846588
105,WKU,0.2,0.343258863445667,8,10,CUSA-East,-0.273152612352931
106,Tulsa,0.25,0.332298674762342,11,10,AAC-West,-0.293255083867875
107,MTSU,0.5,0.326008783990692,12.5,35,CUSA-East,-0.304791596030277
108,Charlotte,0.4,0.316993804662199,13.5,25,CUSA-East,-0.321326289937181
109,Oregon St,0.2,0.316152093854283,23,24.25,Pac-12-North,-0.32287010163576
110,Arkansas,0.2,0.309044784340837,35,18,SEC-West,-0.335905870567416
111,North Carolina,0.25,0.305974498481397,3,22,ACC-Coastal,-0.341537190949859
112,Massachusetts,0.333333333333333,0.304905876486981,33,27.5,Independent,-0.343497188530498
113,Miami OH,0.2,0.304142222049147,15,13,MAC-East,-0.344897834247503
114,SMU,0.4,0.303016288586053,18.5,26,AAC-West,-0.346962948836272
115,South Alabama,0.2,0.293329212523505,10,27,Sun Belt,-0.364730359247891
116,ULM,0.4,0.291223664103769,2,26,Sun Belt,-0.36859222043235
117,C Michigan,0.2,0.287780550423305,12,14.5,MAC-West,-0.374907357565374
118,UT San Antonio,0.4,0.272513455989096,6.5,27.6666666666667,CUSA-West,-0.402909277963464
119,Rutgers,0.2,0.268632926192365,28,31.5,B1G-East,-0.41002669551208
120,Nebraska,0,0.266861315818198,0,17.5,B1G-West,-0.413276069073107
121,Connecticut,0.2,0.265724202031495,7,41.5,AAC-East,-0.415361689786289
122,UCLA,0,0.260926681403965,0,20.75,Pac-12-South,-0.42416099286348
123,Kent,0.2,0.258335931205306,40,27.25,MAC-East,-0.428912779931555
124,Rice,0.2,0.239087704450574,3,20.5,CUSA-West,-0.4642166365614
125,San Jose St,0,0.225190983998184,0,13.25,MW-West,-0.489705105333013
126,Texas St,0.25,0.213404423603109,16,14,Sun Belt,-0.511323254594475
127,Colorado St,0.2,0.204594974847688,7,23.75,MW-Mountain,-0.527480977543158
128,Bowling Green,0.2,0.126897984260072,7,31.5,MAC-East,-0.669987788798233
129,New Mexico St,0.2,0.122482982265744,7,31,Sun Belt,-0.678085500837395
130,FCS,0.0707070707070707,0.114579993517612,7.85714285714286,34.4347826086956,FCS,-0.692580653304143
131,UTEP,0,0,0,17.6,CUSA-West,-0.902735890791493
