rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
59,Ga Southern,0.666666666666667,0.517859857901788,26,31,Sun Belt,0.0761382211333825
60,Toledo,0.666666666666667,0.513806207623047,41,25,MAC-West,0.0677854956259615
61,Temple,0.5,0.512028757280504,17.5,4.5,AAC-East,0.0641229806380201
62,Troy,0.75,0.509031432989381,21.6666666666667,36,Sun Belt,0.0579468615123106
63,Southern Miss,0.666666666666667,0.507640804235051,33,1,CUSA-West,0.0550814095339312
64,Arizona St,0.5,0.506147541747298,22.5,7,Pac-12-South,0.0520044761730716
65,Louisiana Tech,0.666666666666667,0.506073596613113,20.5,17,CUSA-West,0.051852108972131
66,USC,0.5,0.494624194885873,12.5,18.5,Pac-12-South,0.0282601107775381
67,Utah,0.666666666666667,0.492292473321706,21,14,Pac-12-South,0.0234554954933891
68,Florida Intl,0.5,0.488811498495853,23.5,12,CUSA-East,0.0162827930334755
69,Marshall,0.666666666666667,0.487936700870977,11.5,17,CUSA-East,0.0144802338852446
70,Virginia Tech,0.666666666666667,0.483899692767859,33,14,ACC-Coastal,0.00616180032755135
71,TCU,0.5,0.477491009014699,39,13.5,Big-XII,-0.0070435757296789
72,E Michigan,0.5,0.477162213146319,17.5,5,MAC-West,-0.00772107415492779
73,UAB,0.666666666666667,0.468637399871068,29.5,23,CUSA-West,-0.0252868285798638
74,Akron,0.666666666666667,0.468439278341562,19.5,13,MAC-East,-0.0256950667302465
75,New Mexico,0.666666666666667,0.467322466859127,24.5,31,MW-Mountain,-0.0279963061326441
76,Illinois,0.5,0.466041434901962,13.5,22.5,B1G-West,-0.0306359291117659
77,Louisville,0.5,0.465822708905669,13.5,30.5,ACC-Atlantic,-0.0310866236920105
78,Iowa St,0.333333333333333,0.465452458007359,13,10,Big-XII,-0.0318495420657055
79,Kansas,0.5,0.461468409106728,32.5,11,Big-XII,-0.0400588508041039
80,Arizona,0.5,0.456081077891128,26,16,Pac-12-South,-0.0511596848412109
81,Pittsburgh,0.5,0.442482674338122,15.5,24,ACC-Coastal,-0.0791797962183474
82,W Michigan,0.5,0.441645449712729,43.5,29.5,MAC-West,-0.0809049345677908
83,Navy,0.5,0.439350936330724,15.5,9.5,AAC-West,-0.0856328807635708
84,Purdue,0.25,0.427935350462018,17,2.66666666666667,B1G-West,-0.109155199867072
85,FL Atlantic,0.5,0.423680174314451,13.5,34.5,CUSA-East,-0.117923178378072
86,East Carolina,0.333333333333333,0.422325163781733,22,6,AAC-East,-0.120715237402206
87,Northwestern,0.333333333333333,0.421753198043885,4,9.5,B1G-West,-0.121893798099412
88,Wake Forest,0.5,0.417602519809166,18.5,18,ACC-Atlantic,-0.130446453980667
89,Kansas St,0.5,0.413495845449402,13.5,25,Big-XII,-0.13890843797871
90,Air Force,0.333333333333333,0.405566733771046,38,8,MW-Mountain,-0.155246722917417
91,Florida St,0.5,0.39117643460492,14,22,ACC-Atlantic,-0.184898570235111
92,UNLV,0.5,0.387536834498975,28.5,14.5,MW-West,-0.192398127045029
93,Ohio,0.333333333333333,0.383990563702226,6,9,MAC-East,-0.19970537473803
94,Tennessee,0.5,0.383204672587451,40,26,SEC-East,-0.201324738105892
95,ULM,0.5,0.377004980239501,2,23,Sun Belt,-0.214099478131145
96,Kent,0.25,0.372464722754322,40,27,MAC-East,-0.223454879282175
97,Wyoming,0.5,0.366320447159332,12.5,24.5,MW-Mountain,-0.236115430635301
98,Oregon St,0.25,0.361370923566096,23,23,Pac-12-North,-0.246314142714018
99,Georgia Tech,0.25,0.360988042282189,41,14.6666666666667,ACC-Coastal,-0.247103086506287
100,Tulane,0.25,0.359190926046147,25,18.6666666666667,AAC-West,-0.250806123930999
101,Liberty,0.333333333333333,0.35884607305897,42,32,Independent,-0.2515167087616
102,North Carolina,0.333333333333333,0.357841450708691,3,14.5,ACC-Coastal,-0.253586777488044
103,Charlotte,0.5,0.352961259526765,13.5,27,CUSA-East,-0.263642627047646
104,ULL,0.333333333333333,0.34815338022184,32,24,Sun Belt,-0.273549474799268
105,Tulsa,0.25,0.3470604060914,11,10,AAC-West,-0.275801596281978
106,WKU,0.25,0.342553580237944,8,12.3333333333333,CUSA-East,-0.285088110089658
107,Nevada,0.5,0.341617509875166,27.5,25,MW-West,-0.287016924437971
108,MTSU,0.333333333333333,0.332060018843605,24,35,CUSA-East,-0.306710557040728
109,South Alabama,0.25,0.331804419923964,10,21,Sun Belt,-0.307237229907459
110,Massachusetts,0.4,0.320806256806363,33,31.3333333333333,Independent,-0.329899430950107
111,Ball St,0.25,0.319517387269061,36,14.6666666666667,MAC-West,-0.332555203576069
112,Arkansas,0.25,0.305320015266068,35,21.6666666666667,SEC-West,-0.361809515935106
113,Miami OH,0.25,0.305062838656849,15,17,MAC-East,-0.362339439710748
114,Rice,0.25,0.303739110812558,3,16.6666666666667,CUSA-West,-0.36506703941922
115,C Michigan,0.25,0.297900703761865,12,15.6666666666667,MAC-West,-0.377097335113279
116,Rutgers,0.25,0.296811421370774,28,39.6666666666667,B1G-East,-0.379341849660575
117,Old Dominion,0.25,0.283477671789627,14,17.6666666666667,CUSA-East,-0.406816629780556
118,N Illinois,0.25,0.280920952357303,8,18.3333333333333,MAC-West,-0.412084863153815
119,Nebraska,0,0.274494321332713,0,18.6666666666667,B1G-West,-0.425327220373642
120,Connecticut,0.25,0.269255346670363,7,41.3333333333333,AAC-East,-0.436122359185126
121,Georgia St,0.25,0.260900799294566,4,30,Sun Belt,-0.453337273163241
122,Texas St,0.25,0.240328952479108,16,14,Sun Belt,-0.495726472465073
123,UT San Antonio,0.25,0.225694904444984,4,27.6666666666667,CUSA-West,-0.525880575098099
124,UCLA,0,0.223621071117572,0,20.3333333333333,Pac-12-South,-0.530153800369685
125,SMU,0.25,0.223003516190735,1,26,AAC-West,-0.531426299547232
126,Colorado St,0.2,0.206637241577349,7,23.75,MW-Mountain,-0.565149731530116
127,Bowling Green,0.25,0.198539249733228,7,26.6666666666667,MAC-East,-0.581836001526688
128,San Jose St,0,0.189535560840525,0,16.6666666666667,MW-West,-0.600388500342286
129,New Mexico St,0.2,0.158666272821824,7,31,Sun Belt,-0.663996032308504
130,FCS,0.0729166666666667,0.13535051990542,7.85714285714286,34.6292134831461,FCS,-0.712039171422487
131,UTEP,0,0,0,19.75,CUSA-West,-0.990934898258278
