opponent,result,win,loss,margin,location,opponent rating
Oregon,0,6,4,48,NEUTRAL,0.461900936683805
Oregon St,0,2,8,23,NEUTRAL,0.196014416719886
Stanford,0,6,4,20,NEUTRAL,0.562327744706041
Washington,0,7,3,42,NEUTRAL,0.615927744837403
Washington St,0,9,1,35,NEUTRAL,0.657732220306494
Charlotte,0,4,6,24,NEUTRAL,0.305051673525393
FL Atlantic,0,5,5,21,NEUTRAL,0.478311764561643
Florida Intl,0,7,3,46,NEUTRAL,0.449060367425559
Marshall,0,6,3,16,NEUTRAL,0.537075796943957
MTSU,0,7,3,24,NEUTRAL,0.462985541464185
Cincinnati,0,9,1,56,NEUTRAL,0.653124965936759
Connecticut,0,1,9,7,NEUTRAL,0.101353562077249
South Florida,0,7,3,20,NEUTRAL,0.455530127689981
UCF,0,9,0,38,NEUTRAL,0.745754895740519
Duke,0,7,3,42,NEUTRAL,0.569763954397179
Georgia Tech,0,6,4,41,NEUTRAL,0.49083222855984
Miami FL,0,5,5,77,NEUTRAL,0.441695193886903
Pittsburgh,0,6,4,26,NEUTRAL,0.523052792155687
Virginia,0,7,3,29,NEUTRAL,0.553908072718041
Virginia Tech,0,4,5,45,NEUTRAL,0.383018665549138
Florida,0,7,3,47,NEUTRAL,0.599982929259468
Georgia,0,9,1,45,NEUTRAL,0.830845561354536
Kentucky,0,7,3,38,NEUTRAL,0.601031986325451
Missouri,0,6,4,37,NEUTRAL,0.630715799326817
Tennessee,0,5,5,56,NEUTRAL,0.476718250045606
Vanderbilt,0,4,6,4,NEUTRAL,0.460630964248008
Fresno St,0,8,2,66,NEUTRAL,0.662208607391318
Hawaii,0,6,5,21,NEUTRAL,0.363262021397239
Nevada,0,6,4,53,NEUTRAL,0.42446701403325
San Diego St,0,7,3,14,NEUTRAL,0.501403755406524
UNLV,0,3,7,29,NEUTRAL,0.215944333832915
Houston,0,7,3,56,NEUTRAL,0.514982254488713
Memphis,0,6,4,52,NEUTRAL,0.492415018244823
Navy,0,2,8,30,NEUTRAL,0.243564255602476
SMU,0,5,5,36,NEUTRAL,0.364493729101767
Tulane,0,5,5,25,NEUTRAL,0.46049080268696
Tulsa,0,2,8,11,NEUTRAL,0.219088760347319
Illinois,0,4,6,20,NEUTRAL,0.268341351888804
Iowa,0,6,4,24,NEUTRAL,0.608081977880511
Nebraska,0,3,7,36,NEUTRAL,0.384357480873306
Louisiana Tech,0,7,3,37,NEUTRAL,0.474205668232589
North Texas,0,7,3,42,NEUTRAL,0.549595953524977
Rice,0,1,10,3,NEUTRAL,0.0426337554189178
Southern Miss,0,4,5,48,NEUTRAL,0.340049490263838
UAB,0,9,1,52,NEUTRAL,0.583552163617727
